session_key,user_key,group_code,registration_date,user_platform,event_platform,session_start_time,session_day,session_end_time,duration_mins,plans_count,accounts_count,banking_usage,budgets_created,budgeting_usage,library_views,library_banking_views,library_budgeting_views,library_investing_views,credit_usage,dashboard_visits,goals_created,goal_module_usage,internship_submissions,investing_usage,logins,onboarding_info_completed,onboarding_avatar_done,onboarding_hobbies_set,onboarding_questions_answered,qa_interactions,saving_entries,settings_visits,signups,summerjob_usage,tax_module_usage,tuition_fees_recorded
609055ce-2202-428a-bba4-fb1b6ae899f6,9c1387a5-8cec-4d52-8005-ae00dc291adf,group_3,2125-11-20 00:06:58.037765,Mobile,Mobile,2127-12-21 13:48:03.038732,2127-12-21,2127-12-21 14:22:03.038732,34,2,3,0,0,0,5,0,4,0,1,2,5,0,0,1,2,0,4,1,0,4,4,5,4,0,0,3
23c05b29-14a4-4117-9a47-176b29a0f9ac,9c1387a5-8cec-4d52-8005-ae00dc291adf,group_3,2125-11-20 00:06:58.037765,Mobile,Tablet,2126-12-20 00:06:01.155802,2126-12-20,2126-12-20 00:11:01.155802,5,4,0,1,1,2,2,2,2,4,1,3,2,1,4,0,1,4,1,1,4,3,3,1,0,1,2,1
12cc0d50-5124-4927-9937-00e0814b83ef,9c1387a5-8cec-4d52-8005-ae00dc291adf,group_3,2125-11-20 00:06:58.037765,Mobile,Mobile,2127-01-04 23:20:50.874722,2127-01-04,2127-01-05 00:03:50.874722,43,2,3,0,4,0,3,0,2,2,0,4,5,0,0,0,1,3,1,5,2,5,2,2,2,0,0,4
ed2ab248-4db3-4538-a370-7656c1eef2f8,9c1387a5-8cec-4d52-8005-ae00dc291adf,group_3,2125-11-20 00:06:58.037765,Mobile,Desktop,2127-03-14 15:15:44.209966,2127-03-14,2127-03-14 16:00:44.209966,45,2,4,0,5,0,0,0,5,5,1,5,4,0,1,0,2,2,1,4,5,2,5,5,5,0,0,1
882d9683-0893-4d1d-96d2-4179c20667c1,9c1387a5-8cec-4d52-8005-ae00dc291adf,group_3,2125-11-20 00:06:58.037765,Mobile,Tablet,2126-11-18 07:56:07.145712,2126-11-18,2126-11-18 09:18:07.145712,82,3,2,0,5,0,4,4,4,1,1,2,5,0,3,0,4,2,5,3,5,2,3,3,0,1,1,4
b22789f4-f1b6-4305-80e8-6acb54eb4a11,f8017052-adf8-4fcf-8c7e-e4c6ffa4334c,group_1,2127-09-12 15:21:22.887327,Tablet,Mobile,2127-12-24 08:22:11.928881,2127-12-24,2127-12-24 10:16:11.928881,114,4,5,0,0,1,3,4,1,4,1,2,3,0,0,0,2,2,0,0,1,3,2,1,5,0,1,5
627bd6c7-01ff-443c-a405-2cacec9495b7,f8017052-adf8-4fcf-8c7e-e4c6ffa4334c,group_1,2127-09-12 15:21:22.887327,Tablet,Tablet,2127-10-18 03:28:36.139853,2127-10-18,2127-10-18 03:37:36.139853,9,2,5,1,0,0,5,5,1,2,0,0,3,0,0,1,5,5,3,0,5,3,5,1,4,1,0,1
62969af8-0203-4c06-959b-c060118b0ffb,f8017052-adf8-4fcf-8c7e-e4c6ffa4334c,group_1,2127-09-12 15:21:22.887327,Tablet,Tablet,2127-10-05 00:54:43.776843,2127-10-05,2127-10-05 02:46:43.776843,112,0,1,0,4,0,1,1,0,5,0,5,0,0,4,0,1,0,1,2,0,4,5,1,3,0,0,3
bf11edcb-246f-4105-8875-8b34c7cc924a,f5d91d45-5d28-4ec7-8860-f7a691ab41aa,group_1,2127-03-03 07:29:37.949990,Desktop,Tablet,2127-09-11 10:47:27.541636,2127-09-11,2127-09-11 11:35:27.541636,48,2,1,1,2,0,0,1,3,1,0,4,0,0,2,0,4,0,5,4,0,0,4,5,4,0,0,0
c5de215a-f201-4b26-91da-9bfe80e1d2cc,f5d91d45-5d28-4ec7-8860-f7a691ab41aa,group_1,2127-03-03 07:29:37.949990,Desktop,Tablet,2127-09-21 03:27:42.532820,2127-09-21,2127-09-21 03:58:42.532820,31,2,1,1,5,0,5,3,4,3,0,3,0,0,0,1,1,0,5,1,0,3,1,1,4,0,0,0
f84620fa-8d57-418c-a69c-19a022530859,f5d91d45-5d28-4ec7-8860-f7a691ab41aa,group_1,2127-03-03 07:29:37.949990,Desktop,Tablet,2127-09-08 12:32:32.114961,2127-09-08,2127-09-08 12:43:32.114961,11,2,4,1,0,0,3,3,4,3,0,3,2,0,0,0,1,3,3,5,1,0,4,3,2,1,1,4
0c3e7546-9d7a-4ec0-bfa0-7140f093d034,1293fdb7-2756-4d9b-9469-83a2993fc7fb,group_3,2123-02-28 23:44:35.287589,Mobile,Tablet,2124-07-04 22:36:30.260470,2124-07-04,2124-07-05 00:14:30.260470,98,1,3,0,2,0,2,1,2,0,0,5,0,0,3,0,5,0,3,4,2,4,2,2,5,1,0,3
f575ec14-133b-46b6-b8b1-24943246f406,6bfdb7d6-326a-4b2b-811c-c841c5fa8a77,group_3,2124-07-30 22:49:17.669541,Desktop,Mobile,2126-11-23 05:17:18.828793,2126-11-23,2126-11-23 06:26:18.828793,69,4,0,0,4,0,2,0,1,3,0,3,5,0,5,1,3,5,3,4,2,2,2,4,3,0,1,1
00ed40e6-d2d2-498a-8662-a103658f7000,6bfdb7d6-326a-4b2b-811c-c841c5fa8a77,group_3,2124-07-30 22:49:17.669541,Desktop,Tablet,2124-11-01 20:59:46.867580,2124-11-01,2124-11-01 21:18:46.867580,19,4,3,2,2,0,5,3,0,2,0,2,1,1,1,1,0,1,5,4,2,4,5,3,5,0,1,0
2fe1364a-e8e3-4528-a0fc-2e8ac653f4da,6bfdb7d6-326a-4b2b-811c-c841c5fa8a77,group_3,2124-07-30 22:49:17.669541,Desktop,Mobile,2125-08-17 09:18:29.326890,2125-08-17,2125-08-17 10:57:29.326890,99,3,1,0,3,0,2,0,0,3,1,0,2,0,0,0,3,4,1,2,1,2,5,1,5,0,0,0
9084794e-1042-40ed-97da-cbd021ab3e38,6bfdb7d6-326a-4b2b-811c-c841c5fa8a77,group_3,2124-07-30 22:49:17.669541,Desktop,Mobile,2127-05-21 17:54:35.630921,2127-05-21,2127-05-21 19:34:35.630921,100,5,1,0,4,1,0,2,2,4,1,1,4,0,4,0,3,3,2,1,4,0,2,2,1,1,1,3
813d302e-ce40-4c70-bf56-c5064a52e582,6bfdb7d6-326a-4b2b-811c-c841c5fa8a77,group_3,2124-07-30 22:49:17.669541,Desktop,Desktop,2126-12-08 08:18:45.621329,2126-12-08,2126-12-08 09:06:45.621329,48,2,4,2,5,0,0,0,0,1,1,4,3,1,0,1,1,1,3,5,5,4,0,2,3,0,0,0
35ff93bd-01a4-4f59-98aa-24d846dd5fb3,6bfdb7d6-326a-4b2b-811c-c841c5fa8a77,group_3,2124-07-30 22:49:17.669541,Desktop,Mobile,2127-06-04 06:24:14.502339,2127-06-04,2127-06-04 07:33:14.502339,69,2,0,0,0,0,5,4,1,1,0,2,5,1,4,1,2,5,2,2,4,2,3,4,3,0,1,2
9e8638fc-5fb1-48ce-bded-e9041b6a8b8b,6bfdb7d6-326a-4b2b-811c-c841c5fa8a77,group_3,2124-07-30 22:49:17.669541,Desktop,Desktop,2125-10-16 05:10:05.480215,2125-10-16,2125-10-16 06:17:05.480215,67,4,0,1,0,0,3,2,0,1,0,5,2,0,3,1,1,2,2,3,1,1,1,4,2,2,2,2
c501a395-0dba-4946-9e5b-f0ff3e11e4db,b2ae3b65-e8eb-4b09-8b07-492d3b58104c,group_2,2125-10-02 11:46:58.368172,Tablet,Tablet,2127-12-07 11:53:50.820176,2127-12-07,2127-12-07 13:36:50.820176,103,1,3,0,3,1,4,2,4,4,0,5,4,0,2,0,2,2,5,4,1,0,5,2,5,1,0,0
2aee309d-1b5f-4ae5-89f1-a20d3b7c52b2,b2ae3b65-e8eb-4b09-8b07-492d3b58104c,group_2,2125-10-02 11:46:58.368172,Tablet,Mobile,2127-07-02 07:11:36.834583,2127-07-02,2127-07-02 08:01:36.834583,50,1,3,0,0,0,1,5,0,0,0,1,1,0,1,0,5,3,1,0,5,1,4,4,0,0,1,0
685e3426-a422-4431-ad25-ee0db66fcadd,b2ae3b65-e8eb-4b09-8b07-492d3b58104c,group_2,2125-10-02 11:46:58.368172,Tablet,Tablet,2126-08-02 10:38:54.732628,2126-08-02,2126-08-02 10:46:54.732628,8,4,4,0,1,0,1,5,0,3,0,5,4,0,1,0,4,1,3,1,0,0,3,5,2,0,0,1
0d032bbc-3c0d-4411-81b0-8f40ac5bfe40,0b500585-4e88-4560-8ee1-af74619f8efe,group_1,2125-08-14 01:31:06.288190,Mobile,Tablet,2125-08-28 06:02:52.781260,2125-08-28,2125-08-28 07:01:52.781260,59,5,5,0,0,0,5,4,3,3,0,2,2,0,4,1,0,0,5,0,5,4,2,4,4,1,0,5
46667fa2-4806-4f68-ae2e-24477f9ee1d2,0b500585-4e88-4560-8ee1-af74619f8efe,group_1,2125-08-14 01:31:06.288190,Mobile,Mobile,2126-09-11 23:22:49.518147,2126-09-11,2126-09-11 23:25:49.518147,3,3,2,0,0,2,3,5,4,4,0,2,5,0,3,1,5,0,2,2,1,3,2,4,2,0,0,1
75fe54d9-06d9-48cf-aa30-b48360f9fd3c,0b500585-4e88-4560-8ee1-af74619f8efe,group_1,2125-08-14 01:31:06.288190,Mobile,Tablet,2126-05-28 16:11:32.664056,2126-05-28,2126-05-28 17:09:32.664056,58,0,3,1,5,0,0,1,3,0,0,3,5,0,5,0,3,5,4,1,3,5,3,4,5,0,0,2
18fb363e-41d5-4c61-bb10-ac73f860ab44,fc7208e9-bb11-4bd8-a0ad-7936b3e0b3ed,group_3,2124-11-28 02:24:46.469657,Desktop,Mobile,2127-05-02 04:18:20.113798,2127-05-02,2127-05-02 04:57:20.113798,39,5,4,0,3,1,4,2,2,2,0,5,4,1,2,2,4,2,4,2,4,2,5,3,1,2,2,4
b8279327-e5b7-4dd6-bf53-41b868bdd1b6,fc7208e9-bb11-4bd8-a0ad-7936b3e0b3ed,group_3,2124-11-28 02:24:46.469657,Desktop,Desktop,2126-05-29 15:18:05.194351,2126-05-29,2126-05-29 17:00:05.194351,102,1,4,1,4,1,0,5,1,5,0,2,0,0,4,1,3,5,2,0,2,2,4,0,2,1,1,4
bd80c863-1fb1-4a81-9875-269b46496681,fc7208e9-bb11-4bd8-a0ad-7936b3e0b3ed,group_3,2124-11-28 02:24:46.469657,Desktop,Tablet,2126-04-07 13:15:25.396477,2126-04-07,2126-04-07 13:36:25.396477,21,1,4,2,2,0,2,0,3,2,1,0,4,0,2,0,1,3,5,0,0,5,4,3,5,0,0,0
e41c7a32-f4a0-4b90-86c7-9083ad92110a,fc7208e9-bb11-4bd8-a0ad-7936b3e0b3ed,group_3,2124-11-28 02:24:46.469657,Desktop,Tablet,2126-11-04 04:07:07.913815,2126-11-04,2126-11-04 04:49:07.913815,42,4,4,0,2,0,1,5,1,4,0,1,2,1,3,0,0,5,2,0,0,3,4,2,3,0,2,5
55549c6a-033a-4554-a510-a2f4fb856878,fc7208e9-bb11-4bd8-a0ad-7936b3e0b3ed,group_3,2124-11-28 02:24:46.469657,Desktop,Tablet,2125-01-05 10:53:06.734447,2125-01-05,2125-01-05 11:59:06.734447,66,0,4,0,3,0,4,1,5,2,0,1,2,0,0,0,5,2,4,5,3,3,5,1,2,0,0,5
c0288dae-c4ce-4e62-b979-426690587dee,fc7208e9-bb11-4bd8-a0ad-7936b3e0b3ed,group_3,2124-11-28 02:24:46.469657,Desktop,Mobile,2127-01-22 17:52:36.190268,2127-01-22,2127-01-22 18:10:36.190268,18,1,0,0,2,0,4,2,2,4,1,5,2,1,1,0,2,0,1,3,5,0,2,1,0,1,1,4
02a4bb91-eb42-4524-a598-060e99de653d,fc7208e9-bb11-4bd8-a0ad-7936b3e0b3ed,group_3,2124-11-28 02:24:46.469657,Desktop,Desktop,2126-05-28 19:55:58.617315,2126-05-28,2126-05-28 21:00:58.617315,65,3,0,2,3,1,0,5,5,5,2,1,3,0,3,1,0,0,1,4,2,2,3,0,4,2,1,1
84014068-deac-4635-bc14-744459f13d6a,fc7208e9-bb11-4bd8-a0ad-7936b3e0b3ed,group_3,2124-11-28 02:24:46.469657,Desktop,Tablet,2125-11-19 19:24:35.585214,2125-11-19,2125-11-19 20:34:35.585214,70,3,3,0,3,2,4,5,5,3,0,1,3,2,5,0,2,3,3,0,5,3,3,2,1,0,0,1
8d4f8eba-74a7-4770-b41a-2bfc6640d63c,3ce119dc-4d7b-4c6b-8e59-1b3d30463226,group_3,2123-10-08 10:23:36.511050,Mobile,Tablet,2126-10-13 10:06:32.868216,2126-10-13,2126-10-13 10:35:32.868216,29,5,3,0,5,0,4,3,4,3,1,2,0,2,3,0,4,4,4,2,3,4,0,2,3,4,1,0
0f2b0e36-eb7c-4e61-b01e-fe8855c7331c,3ce119dc-4d7b-4c6b-8e59-1b3d30463226,group_3,2123-10-08 10:23:36.511050,Mobile,Desktop,2127-10-22 15:04:57.738045,2127-10-22,2127-10-22 15:48:57.738045,44,4,2,0,0,2,0,0,5,5,0,0,2,0,1,0,1,4,0,1,4,4,0,5,1,2,0,5
765d02c2-453d-42d2-9fc0-a4cf84b90586,3ce119dc-4d7b-4c6b-8e59-1b3d30463226,group_3,2123-10-08 10:23:36.511050,Mobile,Tablet,2127-01-23 20:39:46.240220,2127-01-23,2127-01-23 21:14:46.240220,35,3,5,0,0,0,3,2,0,0,0,2,3,0,1,0,0,0,1,5,0,5,2,5,1,0,0,5
08060e19-4f3e-4535-9b3d-914c0b62cde6,3ce119dc-4d7b-4c6b-8e59-1b3d30463226,group_3,2123-10-08 10:23:36.511050,Mobile,Desktop,2127-08-24 22:07:17.144671,2127-08-24,2127-08-24 22:39:17.144671,32,0,2,0,0,1,1,2,0,2,1,3,0,0,0,0,1,5,4,2,5,3,3,4,3,0,0,1
bb28ff2a-b9a7-42a3-b8b5-d6437dbb0319,3ce119dc-4d7b-4c6b-8e59-1b3d30463226,group_3,2123-10-08 10:23:36.511050,Mobile,Mobile,2124-08-20 20:04:22.284365,2124-08-20,2124-08-20 21:58:22.284365,114,0,2,1,0,0,1,4,1,2,1,0,1,1,5,0,0,3,3,5,3,1,3,2,2,2,3,3
67f5f2fd-ccbf-4902-addc-4077bba4f5b0,3ce119dc-4d7b-4c6b-8e59-1b3d30463226,group_3,2123-10-08 10:23:36.511050,Mobile,Mobile,2124-10-14 07:20:40.684048,2124-10-14,2124-10-14 07:54:40.684048,34,4,2,0,4,0,1,3,1,3,0,2,3,0,2,0,2,0,3,2,5,4,2,2,3,1,0,4
99dc0352-80dc-4eee-9fc9-53e879876999,34c114bb-4f72-4e6d-902c-624e82e8fe86,group_3,2126-04-22 05:57:52.370908,Tablet,Desktop,2126-12-31 19:09:12.263233,2126-12-31,2126-12-31 20:14:12.263233,65,1,1,0,0,3,3,0,1,4,0,1,1,0,3,1,2,4,1,3,2,2,3,2,1,0,1,3
f9e22084-1e4b-4f33-93e5-cabd88a83422,e2819c86-34c5-4dee-97a5-1decf3d7312f,group_3,2126-11-06 08:57:47.826451,Desktop,Desktop,2127-07-03 05:27:32.097365,2127-07-03,2127-07-03 06:32:32.097365,65,2,3,1,4,0,5,0,2,4,0,0,5,1,4,1,1,4,4,1,0,4,1,1,1,0,0,5
3a9f06ad-82ec-4340-99b1-22b720180b6c,e2819c86-34c5-4dee-97a5-1decf3d7312f,group_3,2126-11-06 08:57:47.826451,Desktop,Desktop,2127-09-20 16:10:42.718599,2127-09-20,2127-09-20 17:48:42.718599,98,3,0,0,5,0,5,3,0,4,0,4,4,2,3,0,5,5,2,1,5,5,2,4,0,0,1,5
77f07ee9-6f52-4fea-b73e-34e141878e90,e2819c86-34c5-4dee-97a5-1decf3d7312f,group_3,2126-11-06 08:57:47.826451,Desktop,Mobile,2126-11-09 22:19:42.925532,2126-11-09,2126-11-09 22:44:42.925532,25,2,2,1,1,0,2,5,0,3,1,2,5,0,2,0,2,1,3,0,4,2,4,5,1,1,0,1
ef1bae34-8078-481e-a588-63b44f7a8217,e2819c86-34c5-4dee-97a5-1decf3d7312f,group_3,2126-11-06 08:57:47.826451,Desktop,Desktop,2127-03-17 15:34:59.808356,2127-03-17,2127-03-17 16:47:59.808356,73,2,0,2,0,1,3,3,5,4,0,4,5,0,2,0,1,5,1,4,1,5,5,3,4,1,0,5
f4a8ae9d-7b46-464e-99fa-a0a574b1325a,70b59e25-8525-4e6d-b815-5c08e0f9890c,group_2,2123-08-03 19:44:45.240399,Desktop,Mobile,2125-01-25 16:05:58.870701,2125-01-25,2125-01-25 17:22:58.870701,77,0,4,1,5,0,0,5,5,1,2,4,3,0,3,0,2,0,1,3,0,5,2,1,4,2,2,5
2621af14-6c5b-490e-adf7-5cf3cc01e8b8,70b59e25-8525-4e6d-b815-5c08e0f9890c,group_2,2123-08-03 19:44:45.240399,Desktop,Mobile,2124-12-22 22:57:48.759899,2124-12-22,2124-12-22 23:08:48.759899,11,5,4,0,2,0,3,5,1,3,0,5,1,0,1,0,2,5,0,0,2,4,0,0,3,2,0,2
f6754018-41f1-4139-b507-3c3039490965,f6e2c516-15cd-48bb-8ca7-d688c9a50265,group_1,2123-09-17 00:57:22.273352,Mobile,Desktop,2124-07-10 09:29:01.406869,2124-07-10,2124-07-10 10:38:01.406869,69,4,0,1,5,0,0,4,0,5,0,1,5,0,5,1,3,5,1,3,2,4,1,4,2,2,0,0
bd83266e-66c5-4527-ac5f-734dc166e5a7,f6e2c516-15cd-48bb-8ca7-d688c9a50265,group_1,2123-09-17 00:57:22.273352,Mobile,Tablet,2127-11-27 03:31:11.663023,2127-11-27,2127-11-27 05:30:11.663023,119,2,5,0,4,0,2,0,5,1,1,2,0,1,3,0,1,2,1,0,3,2,1,4,1,0,0,1
bb5dec0e-44dd-4b3d-8bd0-7df51a1a39cf,f6e2c516-15cd-48bb-8ca7-d688c9a50265,group_1,2123-09-17 00:57:22.273352,Mobile,Mobile,2125-02-06 12:12:24.780002,2125-02-06,2125-02-06 12:30:24.780002,18,5,4,1,4,0,4,3,5,4,0,0,5,1,4,2,2,5,0,3,0,5,3,0,1,1,0,5
11baa297-a575-4f70-9df1-2c4843ca04ec,f6e2c516-15cd-48bb-8ca7-d688c9a50265,group_1,2123-09-17 00:57:22.273352,Mobile,Tablet,2124-06-24 12:32:04.325544,2124-06-24,2124-06-24 13:36:04.325544,64,3,5,4,5,0,4,1,0,2,1,3,2,1,1,1,4,2,2,5,2,5,1,4,2,2,2,1
382e5df8-8ebc-404e-a9cf-af491b205a83,f6e2c516-15cd-48bb-8ca7-d688c9a50265,group_1,2123-09-17 00:57:22.273352,Mobile,Desktop,2124-04-25 01:06:20.927090,2124-04-25,2124-04-25 01:57:20.927090,51,0,5,1,3,0,0,5,1,3,0,0,0,0,5,1,2,4,2,3,1,1,4,0,5,0,2,1
21031f62-ce32-4c6d-bfa3-422db9d8f0bc,f6e2c516-15cd-48bb-8ca7-d688c9a50265,group_1,2123-09-17 00:57:22.273352,Mobile,Tablet,2126-07-31 09:43:34.736979,2126-07-31,2126-07-31 10:16:34.736979,33,1,3,2,5,0,1,0,4,5,0,5,1,1,1,0,1,1,4,2,1,1,4,0,5,0,1,4
bcaa02ab-d41f-40d4-8238-d0fae629d920,f6e2c516-15cd-48bb-8ca7-d688c9a50265,group_1,2123-09-17 00:57:22.273352,Mobile,Tablet,2125-12-18 16:34:36.229603,2125-12-18,2125-12-18 18:21:36.229603,107,5,2,1,0,1,0,1,3,5,0,5,5,0,0,0,4,2,0,1,2,1,1,3,3,0,0,3
2b8a612c-3431-4ac1-87ef-471f5d095730,f6e2c516-15cd-48bb-8ca7-d688c9a50265,group_1,2123-09-17 00:57:22.273352,Mobile,Mobile,2127-03-01 17:14:47.153160,2127-03-01,2127-03-01 19:05:47.153160,111,1,4,1,5,2,0,0,3,5,0,2,4,1,3,1,0,0,2,5,4,4,5,0,3,2,1,1
824c8154-a94c-44e6-a751-3cb9ea35b827,f6e2c516-15cd-48bb-8ca7-d688c9a50265,group_1,2123-09-17 00:57:22.273352,Mobile,Mobile,2125-02-17 07:28:53.322979,2125-02-17,2125-02-17 08:12:53.322979,44,1,1,0,4,0,1,0,4,1,0,3,4,0,5,1,2,2,0,0,4,2,3,0,1,0,0,2
e7753a2c-d7d5-4312-a614-7179f093ab57,5aec830e-45dd-4b6a-ba52-8dba880f1994,group_3,2126-10-06 02:14:10.635356,Tablet,Tablet,2127-10-23 20:20:20.823813,2127-10-23,2127-10-23 22:08:20.823813,108,2,1,1,1,1,4,0,4,5,0,2,3,0,5,0,1,3,4,0,0,3,1,5,1,0,1,4
7cce6414-0fe8-4941-868e-4e46b5a8e6a5,5aec830e-45dd-4b6a-ba52-8dba880f1994,group_3,2126-10-06 02:14:10.635356,Tablet,Desktop,2127-01-08 00:29:05.388141,2127-01-08,2127-01-08 02:28:05.388141,119,3,3,0,0,0,3,0,3,0,0,1,0,0,3,1,0,4,5,2,0,1,4,1,1,0,0,5
3b36f784-4b12-40f2-9c94-58fb337e3722,5aec830e-45dd-4b6a-ba52-8dba880f1994,group_3,2126-10-06 02:14:10.635356,Tablet,Tablet,2127-07-01 08:35:13.200765,2127-07-01,2127-07-01 09:54:13.200765,79,4,5,2,3,1,1,4,5,4,0,4,5,0,3,1,1,1,1,2,5,1,3,4,2,0,0,4
8125496b-3fa9-46b7-86aa-f4be33902b80,5aec830e-45dd-4b6a-ba52-8dba880f1994,group_3,2126-10-06 02:14:10.635356,Tablet,Tablet,2127-11-04 22:14:49.060748,2127-11-04,2127-11-04 22:15:49.060748,1,4,5,1,1,0,0,1,0,1,0,1,1,2,0,0,0,0,3,5,1,4,0,3,1,0,0,4
d42f2003-e11d-4127-8112-6d47e089f01a,a8b18229-0cb0-4e69-8331-eb10033b568f,group_1,2127-10-18 05:04:45.749480,Desktop,Mobile,2127-11-14 18:11:22.887856,2127-11-14,2127-11-14 19:15:22.887856,64,3,1,1,4,0,3,5,5,0,0,0,0,0,0,1,2,2,5,3,1,1,5,5,1,0,3,3
153c7e8f-04ed-4c8a-9f3e-f41c06fe696d,a8b18229-0cb0-4e69-8331-eb10033b568f,group_1,2127-10-18 05:04:45.749480,Desktop,Tablet,2127-11-26 20:42:35.023623,2127-11-26,2127-11-26 22:12:35.023623,90,0,4,0,2,0,1,4,1,3,1,3,2,1,2,0,5,4,0,0,4,4,4,4,4,2,0,1
acda9224-866e-4cb0-b44f-4c887c1ec6fd,a8b18229-0cb0-4e69-8331-eb10033b568f,group_1,2127-10-18 05:04:45.749480,Desktop,Tablet,2127-12-21 07:20:29.847713,2127-12-21,2127-12-21 07:36:29.847713,16,3,2,1,2,0,1,3,2,0,1,5,1,0,2,0,5,2,2,2,5,4,3,0,5,0,0,0
5cb1077e-142a-4c18-b248-eab51799de8b,a8b18229-0cb0-4e69-8331-eb10033b568f,group_1,2127-10-18 05:04:45.749480,Desktop,Mobile,2127-12-16 18:46:49.083617,2127-12-16,2127-12-16 18:53:49.083617,7,0,4,2,0,1,5,0,5,3,0,4,2,1,0,0,4,1,4,0,1,2,2,0,2,0,0,1
07ad70cb-8168-4771-8a86-7e16de75cae1,a8b18229-0cb0-4e69-8331-eb10033b568f,group_1,2127-10-18 05:04:45.749480,Desktop,Mobile,2127-11-11 21:29:47.406072,2127-11-11,2127-11-11 23:20:47.406072,111,3,5,0,1,0,4,2,3,0,0,5,3,0,3,1,3,1,0,1,3,0,4,4,1,1,0,5
b7a8280f-f21a-425b-bed5-6ad578d91c55,a8b18229-0cb0-4e69-8331-eb10033b568f,group_1,2127-10-18 05:04:45.749480,Desktop,Tablet,2127-12-01 01:32:48.778389,2127-12-01,2127-12-01 02:19:48.778389,47,2,2,1,0,0,4,5,3,2,0,3,0,0,4,1,2,4,3,1,1,3,3,4,5,0,0,0
8e5030e1-4c70-4dd8-a6ea-81d39b537432,a8b18229-0cb0-4e69-8331-eb10033b568f,group_1,2127-10-18 05:04:45.749480,Desktop,Mobile,2127-10-30 09:42:05.142001,2127-10-30,2127-10-30 11:32:05.142001,110,0,2,1,3,1,3,3,3,4,1,2,3,0,2,0,3,1,4,1,5,1,0,0,0,1,1,2
a9c9a1a8-ba15-43c1-9c6b-448f34aa7120,a8b18229-0cb0-4e69-8331-eb10033b568f,group_1,2127-10-18 05:04:45.749480,Desktop,Mobile,2127-12-21 06:46:18.948457,2127-12-21,2127-12-21 07:27:18.948457,41,1,0,0,3,0,3,2,3,2,2,2,3,0,5,1,4,4,2,0,4,1,1,4,1,0,2,1
0d83651b-50ae-4fb2-bb7d-4036615b43ce,a8b18229-0cb0-4e69-8331-eb10033b568f,group_1,2127-10-18 05:04:45.749480,Desktop,Mobile,2127-11-25 16:54:43.169221,2127-11-25,2127-11-25 17:22:43.169221,28,4,3,1,4,1,0,0,1,2,0,4,3,0,5,1,2,0,0,5,1,4,4,4,5,0,0,2
ef30ad1a-4e8d-4c89-a5d7-aa72b9e6689c,a8b18229-0cb0-4e69-8331-eb10033b568f,group_1,2127-10-18 05:04:45.749480,Desktop,Desktop,2127-11-06 07:55:28.345898,2127-11-06,2127-11-06 08:39:28.345898,44,3,0,1,4,1,4,3,3,2,2,4,5,0,4,0,0,0,5,2,5,1,3,0,4,0,0,5
eeb28d1f-5566-4709-8033-1d7173176979,74ee31bf-8e30-4652-a5d2-767b23c48861,group_1,2127-12-20 21:53:08.190604,Desktop,Desktop,2127-12-22 18:33:56.871297,2127-12-22,2127-12-22 19:22:56.871297,49,2,0,0,2,0,0,3,1,0,1,3,2,1,0,0,1,3,2,5,3,0,2,3,2,0,2,3
5998eafa-c88f-4cd7-93c8-96f05d9c40ee,74ee31bf-8e30-4652-a5d2-767b23c48861,group_1,2127-12-20 21:53:08.190604,Desktop,Mobile,2127-12-27 22:12:15.531383,2127-12-27,2127-12-28 00:00:15.531383,108,4,5,1,0,0,0,5,5,5,0,4,5,1,1,1,5,5,0,0,1,2,0,2,3,0,0,1
d5ef502c-e0b6-4bf2-b90e-880f6b33596d,74ee31bf-8e30-4652-a5d2-767b23c48861,group_1,2127-12-20 21:53:08.190604,Desktop,Tablet,2127-12-23 12:46:27.573201,2127-12-23,2127-12-23 13:35:27.573201,49,1,3,0,0,1,0,3,2,0,0,3,1,1,3,0,5,5,1,1,4,1,1,4,0,1,0,3
66f4f4e7-006c-4780-8155-0beb4dea963d,82da000f-85b9-4ca8-96c7-14728ab655fa,group_2,2123-03-12 18:13:42.297004,Tablet,Desktop,2127-07-28 13:21:20.839526,2127-07-28,2127-07-28 15:08:20.839526,107,0,4,2,5,0,1,0,5,2,1,0,0,0,1,1,5,2,5,1,1,2,4,2,4,1,1,2
c9cb3541-3e32-4ffa-927f-6f42f8e43aec,82da000f-85b9-4ca8-96c7-14728ab655fa,group_2,2123-03-12 18:13:42.297004,Tablet,Tablet,2125-09-21 14:41:19.406788,2125-09-21,2125-09-21 16:31:19.406788,110,0,5,0,1,0,4,4,5,2,1,1,4,1,1,1,2,3,0,3,4,2,5,4,0,1,0,5
8135e07d-8938-40b1-81e8-146c79cd7d9b,82da000f-85b9-4ca8-96c7-14728ab655fa,group_2,2123-03-12 18:13:42.297004,Tablet,Mobile,2124-09-15 16:02:37.940008,2124-09-15,2124-09-15 16:51:37.940008,49,5,0,3,4,1,2,2,3,5,0,5,0,0,0,0,0,5,2,3,5,0,1,5,3,0,0,1
2118a997-be33-40b3-a244-230c98f7822e,82da000f-85b9-4ca8-96c7-14728ab655fa,group_2,2123-03-12 18:13:42.297004,Tablet,Mobile,2125-01-14 21:22:03.969731,2125-01-14,2125-01-14 21:31:03.969731,9,4,0,1,0,0,0,3,0,2,0,2,0,0,3,0,0,3,3,5,3,3,0,3,5,0,1,1
